tier A dev 19,291 rows, 40 atoms, N_global=90,349 (6s)
  atoms: ['N_win_rel >= 3', 'N_win_rel >= 5', 'X_caller_rel >= 1', 'C_user >= 2', 'X_callee_rel >= 3', 'X_caller_all_rel >= 1', 'N_win_rel >= 8', 'M_rel_line_span >= 2', 'N_win_rel_frac <= 0.5', 'N_win_rel_frac >= 0.667', 'N_win_rel_frac <= 0.667', 'M_rel_frac <= 0.5', 'M_rel_line_span <= 1', 'N_next_reg >= 1', 'M_rel_line_span >= 1', 'X_caller_rel <= 5', 'X_caller_rel >= 6', 'M_rel_lines <= 1', 'M_rel_lines >= 2', 'G_relro_dens >= 1', 'G_n_ref_rodata >= 1', 'M_rel_file_frac <= 0.5', 'G_loc_per_kb >= 4.99', 'G_loc_per_kb <= 4.99', 'G_n_uncond_br <= 1', 'G_n_uncond_br >= 2', 'C_user <= 1', 'X_caller_with_rel <= 1', 'X_caller_with_rel >= 2', 'X_in_deg <= 1', 'X_in_deg >= 2', 'X_caller_max_rel >= 6', 'X_caller_max_rel <= 5', 'X_caller_max_rel <= 6', 'M_rel_frac >= 0.875', 'M_rel_file_frac <= 0.667', 'M_rel_file_frac >= 0.667', 'M_rel_frac <= 0.875', 'N_prev_reg >= 1', 'P_nonrel >= 1']
R1 P=0.9429 Rg=0.0623 | R2 P=0.9567 Rg=0.0474 | R3 P=0.9067 Rg=0.1002
  list d4 reg0.0025 K 8: P=0.9518 Rg=0.1000 n=9493 opt=True Status.CONVERGED 13.1s
  list d4 reg0.001 K 1: P=0.8745 Rg=0.1781 n=18405 opt=True Status.CONVERGED 10.9s
  list d4 reg0.001 K 2: P=0.8900 Rg=0.1723 n=17492 opt=True Status.CONVERGED 13.9s
  list d4 reg0.001 K 3: P=0.9182 Rg=0.1508 n=14840 opt=True Status.CONVERGED 13.0s
  list d4 reg0.001 K 4: P=0.9194 Rg=0.1497 n=14709 opt=True Status.CONVERGED 11.2s
  list d4 reg0.001 K 6: P=0.9402 Rg=0.1188 n=11414 opt=True Status.CONVERGED 11.2s
  list d4 reg0.001 K 8: P=0.9518 Rg=0.1000 n=9493 opt=True Status.CONVERGED 14.2s

best @P>=0.95: tree d4 reg0.001 K6  P=0.9517 Rg=0.1312  (R3 Rg=0.1002)
   (X_caller_rel >= 1 AND G_relro_dens >= 1 AND G_loc_per_kb >= 4.99 AND N_win_rel >= 8) OR (X_caller_rel >= 1 AND G_relro_dens >= 1 AND NOT (G_loc_per_kb >= 4.99) AND NOT (X_caller_rel <= 5)) OR (X_caller_rel >= 1 AND NOT (G_relro_dens >= 1) AND C_user >= 2 AND M_rel_line_span >= 2) OR (X_caller_rel >= 1 AND NOT (G_relro_dens >= 1) AND NOT (C_user >= 2) AND N_win_rel >= 3) OR (NOT (X_caller_rel >= 1) AND G_n_ref_rodata >= 1 AND X_callee_rel >= 3 AND NOT (X_in_deg <= 1)) OR (NOT (X_caller_rel >= 1) AND G_n_ref_rodata >= 1 AND NOT (X_callee_rel >= 3) AND NOT (P_nonrel >= 1)) OR (NOT (X_caller_rel >= 1) AND NOT (G_n_ref_rodata >= 1) AND G_loc_per_kb >= 4.99 AND M_rel_line_span >= 1) OR (NOT (X_caller_rel >= 1) AND NOT (G_n_ref_rodata >= 1) AND NOT (G_loc_per_kb >= 4.99) AND NOT (N_win_rel_frac <= 0.5))

best @P>=0.9067: tree d4 reg0.0025 K2  P=0.9098 Rg=0.1670  (R3 Rg=0.1002)
   (X_caller_all_rel >= 1 AND N_win_rel >= 8) OR (X_caller_all_rel >= 1 AND NOT (N_win_rel >= 8) AND M_rel_line_span >= 1) OR (X_caller_all_rel >= 1 AND NOT (N_win_rel >= 8) AND NOT (M_rel_line_span >= 1) AND NOT (G_loc_per_kb >= 4.99)) OR (NOT (X_caller_all_rel >= 1) AND P_nonrel >= 1 AND N_win_rel_frac <= 0.5 AND NOT (X_in_deg <= 1)) OR (NOT (X_caller_all_rel >= 1) AND P_nonrel >= 1 AND NOT (N_win_rel_frac <= 0.5) AND NOT (G_n_uncond_br <= 1)) OR (NOT (X_caller_all_rel >= 1) AND NOT (P_nonrel >= 1))

best @P>=0.9: tree d4 reg0.0025 K2  P=0.9098 Rg=0.1670  (R3 Rg=0.1002)
   (X_caller_all_rel >= 1 AND N_win_rel >= 8) OR (X_caller_all_rel >= 1 AND NOT (N_win_rel >= 8) AND M_rel_line_span >= 1) OR (X_caller_all_rel >= 1 AND NOT (N_win_rel >= 8) AND NOT (M_rel_line_span >= 1) AND NOT (G_loc_per_kb >= 4.99)) OR (NOT (X_caller_all_rel >= 1) AND P_nonrel >= 1 AND N_win_rel_frac <= 0.5 AND NOT (X_in_deg <= 1)) OR (NOT (X_caller_all_rel >= 1) AND P_nonrel >= 1 AND NOT (N_win_rel_frac <= 0.5) AND NOT (G_n_uncond_br <= 1)) OR (NOT (X_caller_all_rel >= 1) AND NOT (P_nonrel >= 1))

=== nested LOCO: tree d4 reg0.0025 K2 ===
  -bandwhich          held P=0.674 tp=124 fp=60
  -bottom             held P=0.929 tp=339 fp=26
  -dprint             held P=0.831 tp=1522 fp=309
  -eza                held P=0.910 tp=262 fp=26
  -fclones            held P=0.622 tp=389 fp=236
  -fd                 held P=0.675 tp=79 fp=38
  -ferium             held P=0.975 tp=232 fp=6
  -grex               held P=0.724 tp=84 fp=32
  -hexyl              held P=0.948 tp=73 fp=4
  -just               held P=0.938 tp=882 fp=58
  -netscanner         held P=0.729 tp=310 fp=115
  -ouch               held P=0.945 tp=138 fp=8
  -oxker              held P=0.981 tp=212 fp=4
  -pastel             held P=1.000 tp=195 fp=0
  -procs              held P=1.000 tp=160 fp=0
  -pueue              held P=0.962 tp=201 fp=8
  -rage               held P=0.892 tp=339 fp=41
  -rathole            held P=0.939 tp=123 fp=8
  -ripgrep            held P=0.953 tp=1890 fp=93
  -rustscan           held P=1.000 tp=55 fp=0
  -starship           held P=0.858 tp=837 fp=138
  -typos              held P=0.901 tp=183 fp=20
  -websocat           held P=0.855 tp=1196 fp=203
  -wormhole-rs        held P=0.813 tp=573 fp=132
  -xh                 held P=0.955 tp=253 fp=12
  -xsv                held P=0.904 tp=132 fp=14
  -zellij             held P=0.906 tp=4012 fp=414
  -zoxide             held P=1.000 tp=60 fp=0
  nested pooled: P=0.8811 Rg=0.1644

=== stage B: invisible tier (M_rel_structs == 0), subsample ===
  invisible subsample 70,000 rows, base_rate 0.0454
  invis d3 reg0.01 K1: P=nan recall_in_sub=0.0000 n=0 Status.CONVERGED
  invis d3 reg0.01 K4: P=nan recall_in_sub=0.0000 n=0 Status.CONVERGED
  invis d3 reg0.005 K1: P=nan recall_in_sub=0.0000 n=0 Status.CONVERGED
  invis d3 reg0.005 K4: P=nan recall_in_sub=0.0000 n=0 Status.CONVERGED

wrote results/o02_gosdt.json (1045.4s)
