crate,config,lto,opt,panic,rule,n_fdes,n_gt_known,n_gt_excluded_unknown_or_conflict,coverage,ambiguous_fraction,predicted_author,predicted_dep,actual_author,actual_workspace,actual_dep,actual_std,tp_author,tp_dep,precision_author,precision_dep,recall_author_excl,recall_author_ambig_err,recall_dep_excl,recall_dep_ambig_err
bottom,lto-fat_opt-z_panic-abort,fat,z,abort,A@2,5621,5285,336,0.16260451876890233,0.003024372887386586,23,874,352,0,2276,2657,22,516,0.9565217391304348,0.5903890160183066,0.06489675516224189,0.0625,0.22691292875989447,0.22671353251318102
bottom,lto-fat_opt-z_panic-abort,fat,z,abort,A@3,5621,5285,336,0.16260451876890233,0.004447607187333215,15,874,352,0,2276,2657,15,516,1.0,0.5903890160183066,0.045180722891566265,0.04261363636363636,0.22691292875989447,0.22671353251318102
bottom,lto-fat_opt-z_panic-abort,fat,z,abort,A@4,5621,5285,336,0.16260451876890233,0.0049813200498132005,12,874,352,0,2276,2657,12,516,1.0,0.5903890160183066,0.0364741641337386,0.03409090909090909,0.22691292875989447,0.22671353251318102
bottom,lto-fat_opt-z_panic-abort,fat,z,abort,A@5,5621,5285,336,0.16260451876890233,0.005515032912293186,9,874,352,0,2276,2657,9,516,1.0,0.5903890160183066,0.027607361963190184,0.02556818181818182,0.22691292875989447,0.22671353251318102
bottom,lto-fat_opt-z_panic-abort,fat,z,abort,A@6,5621,5285,336,0.16260451876890233,0.005870841487279843,7,874,352,0,2276,2657,7,516,1.0,0.5903890160183066,0.021604938271604937,0.019886363636363636,0.22691292875989447,0.22671353251318102
bottom,lto-fat_opt-z_panic-abort,fat,z,abort,B@1,5621,5285,336,0.16260451876890233,0.0,43,871,352,0,2276,2657,38,516,0.8837209302325582,0.5924225028702641,0.10795454545454546,0.10795454545454546,0.22671353251318102,0.22671353251318102
bottom,lto-fat_opt-z_panic-abort,fat,z,abort,B@2,5621,5285,336,0.16260451876890233,0.0032022771748799147,25,871,352,0,2276,2657,24,516,0.96,0.5924225028702641,0.07100591715976332,0.06818181818181818,0.22691292875989447,0.22671353251318102
bottom,lto-fat_opt-z_panic-abort,fat,z,abort,B@3,5621,5285,336,0.16260451876890233,0.004625511474826543,17,871,352,0,2276,2657,17,516,1.0,0.5924225028702641,0.0513595166163142,0.048295454545454544,0.22691292875989447,0.22671353251318102
bottom,lto-fat_opt-z_panic-abort,fat,z,abort,B@4,5621,5285,336,0.16260451876890233,0.005337128624799858,13,871,352,0,2276,2657,13,516,1.0,0.5924225028702641,0.039755351681957186,0.036931818181818184,0.22691292875989447,0.22671353251318102
bottom,lto-fat_opt-z_panic-abort,fat,z,abort,B@5,5621,5285,336,0.16260451876890233,0.005870841487279843,10,871,352,0,2276,2657,10,516,1.0,0.5924225028702641,0.030864197530864196,0.028409090909090908,0.22691292875989447,0.22671353251318102
bottom,lto-fat_opt-z_panic-abort,fat,z,abort,B@6,5621,5285,336,0.16260451876890233,0.0062266500622665,8,871,352,0,2276,2657,8,516,1.0,0.5924225028702641,0.024844720496894408,0.022727272727272728,0.22691292875989447,0.22671353251318102
bottom,lto-fat_opt-z_panic-abort,fat,z,abort,C@0.10,5621,5285,336,0.16260451876890233,0.0,46,868,352,0,2276,2657,40,515,0.8695652173913043,0.5933179723502304,0.11363636363636363,0.11363636363636363,0.22627416520210897,0.22627416520210897
bottom,lto-fat_opt-z_panic-abort,fat,z,abort,C@0.20,5621,5285,336,0.16260451876890233,0.0,46,868,352,0,2276,2657,40,515,0.8695652173913043,0.5933179723502304,0.11363636363636363,0.11363636363636363,0.22627416520210897,0.22627416520210897
bottom,lto-fat_opt-z_panic-abort,fat,z,abort,C@0.30,5621,5285,336,0.16260451876890233,0.0,45,869,352,0,2276,2657,39,515,0.8666666666666667,0.5926352128883774,0.11079545454545454,0.11079545454545454,0.22627416520210897,0.22627416520210897
bottom,lto-fat_opt-z_panic-abort,fat,z,abort,C@0.40,5621,5285,336,0.16260451876890233,0.0,43,871,352,0,2276,2657,37,515,0.8604651162790697,0.5912743972445464,0.10511363636363637,0.10511363636363637,0.22627416520210897,0.22627416520210897
bottom,lto-fat_opt-z_panic-abort,fat,z,abort,C@0.50,5621,5285,336,0.16260451876890233,0.0,42,872,352,0,2276,2657,36,515,0.8571428571428571,0.5905963302752294,0.10227272727272728,0.10227272727272728,0.22627416520210897,0.22627416520210897
bottom,lto-fat_opt-z_panic-abort,fat,z,abort,C@0.60,5621,5285,336,0.16260451876890233,0.0,42,872,352,0,2276,2657,36,515,0.8571428571428571,0.5905963302752294,0.10227272727272728,0.10227272727272728,0.22627416520210897,0.22627416520210897
bottom,lto-fat_opt-z_panic-abort,fat,z,abort,C@0.70,5621,5285,336,0.16260451876890233,0.0,42,872,352,0,2276,2657,36,515,0.8571428571428571,0.5905963302752294,0.10227272727272728,0.10227272727272728,0.22627416520210897,0.22627416520210897
bottom,lto-fat_opt-z_panic-abort,fat,z,abort,C@0.80,5621,5285,336,0.16260451876890233,0.0,40,874,352,0,2276,2657,35,516,0.875,0.5903890160183066,0.09943181818181818,0.09943181818181818,0.22671353251318102,0.22671353251318102
bottom,lto-fat_opt-z_panic-abort,fat,z,abort,C@0.90,5621,5285,336,0.16260451876890233,0.0,40,874,352,0,2276,2657,35,516,0.875,0.5903890160183066,0.09943181818181818,0.09943181818181818,0.22671353251318102,0.22671353251318102
bottom,lto-fat_opt-z_panic-unwind,fat,z,unwind,A@1,6004,5670,334,0.15356429047301798,0.0,40,882,357,0,2328,2985,35,519,0.875,0.5884353741496599,0.09803921568627451,0.09803921568627451,0.22293814432989692,0.22293814432989692
bottom,lto-fat_opt-z_panic-unwind,fat,z,unwind,A@2,6004,5670,334,0.15356429047301798,0.002831445702864757,23,882,357,0,2328,2985,22,519,0.9565217391304348,0.5884353741496599,0.06395348837209303,0.06162464985994398,0.22312983662940672,0.22293814432989692
bottom,lto-fat_opt-z_panic-unwind,fat,z,unwind,A@3,6004,5670,334,0.15356429047301798,0.0041638907395069955,15,882,357,0,2328,2985,15,519,1.0,0.5884353741496599,0.04451038575667656,0.04201680672268908,0.22312983662940672,0.22293814432989692
bottom,lto-fat_opt-z_panic-unwind,fat,z,unwind,A@4,6004,5670,334,0.15356429047301798,0.004663557628247834,12,882,357,0,2328,2985,12,519,1.0,0.5884353741496599,0.03592814371257485,0.03361344537815126,0.22312983662940672,0.22293814432989692
bottom,lto-fat_opt-z_panic-unwind,fat,z,unwind,A@5,6004,5670,334,0.15356429047301798,0.005163224516988674,9,882,357,0,2328,2985,9,519,1.0,0.5884353741496599,0.027190332326283987,0.025210084033613446,0.22312983662940672,0.22293814432989692
bottom,lto-fat_opt-z_panic-unwind,fat,z,unwind,A@6,6004,5670,334,0.15356429047301798,0.005496335776149234,7,882,357,0,2328,2985,7,519,1.0,0.5884353741496599,0.02127659574468085,0.0196078431372549,0.22312983662940672,0.22293814432989692
bottom,lto-fat_opt-z_panic-unwind,fat,z,unwind,B@1,6004,5670,334,0.15356429047301798,0.0,43,879,357,0,2328,2985,38,519,0.8837209302325582,0.590443686006826,0.10644257703081232,0.10644257703081232,0.22293814432989692,0.22293814432989692
bottom,lto-fat_opt-z_panic-unwind,fat,z,unwind,B@2,6004,5670,334,0.15356429047301798,0.0029980013324450365,25,879,357,0,2328,2985,24,519,0.96,0.590443686006826,0.06997084548104957,0.06722689075630252,0.22312983662940672,0.22293814432989692
bottom,lto-fat_opt-z_panic-unwind,fat,z,unwind,B@3,6004,5670,334,0.15356429047301798,0.0043304463690872754,17,879,357,0,2328,2985,17,519,1.0,0.590443686006826,0.050595238095238096,0.047619047619047616,0.22312983662940672,0.22293814432989692
bottom,lto-fat_opt-z_panic-unwind,fat,z,unwind,B@4,6004,5670,334,0.15356429047301798,0.004996668887408394,13,879,357,0,2328,2985,13,519,1.0,0.590443686006826,0.0391566265060241,0.036414565826330535,0.22312983662940672,0.22293814432989692
bottom,lto-fat_opt-z_panic-unwind,fat,z,unwind,B@5,6004,5670,334,0.15356429047301798,0.005496335776149234,10,879,357,0,2328,2985,10,519,1.0,0.590443686006826,0.030395136778115502,0.028011204481792718,0.22312983662940672,0.22293814432989692
bottom,lto-fat_opt-z_panic-unwind,fat,z,unwind,B@6,6004,5670,334,0.15356429047301798,0.005829447035309793,8,879,357,0,2328,2985,8,519,1.0,0.590443686006826,0.024464831804281346,0.022408963585434174,0.22312983662940672,0.22293814432989692
bottom,lto-fat_opt-z_panic-unwind,fat,z,unwind,C@0.10,6004,5670,334,0.15356429047301798,0.0,47,875,357,0,2328,2985,41,518,0.8723404255319149,0.592,0.11484593837535013,0.11484593837535013,0.22250859106529208,0.22250859106529208
bottom,lto-fat_opt-z_panic-unwind,fat,z,unwind,C@0.20,6004,5670,334,0.15356429047301798,0.0,46,876,357,0,2328,2985,40,518,0.8695652173913043,0.591324200913242,0.11204481792717087,0.11204481792717087,0.22250859106529208,0.22250859106529208
bottom,lto-fat_opt-z_panic-unwind,fat,z,unwind,C@0.30,6004,5670,334,0.15356429047301798,0.0,46,876,357,0,2328,2985,40,518,0.8695652173913043,0.591324200913242,0.11204481792717087,0.11204481792717087,0.22250859106529208,0.22250859106529208
bottom,lto-fat_opt-z_panic-unwind,fat,z,unwind,C@0.40,6004,5670,334,0.15356429047301798,0.0,44,878,357,0,2328,2985,38,518,0.8636363636363636,0.5899772209567198,0.10644257703081232,0.10644257703081232,0.22250859106529208,0.22250859106529208
bottom,lto-fat_opt-z_panic-unwind,fat,z,unwind,C@0.50,6004,5670,334,0.15356429047301798,0.0,43,879,357,0,2328,2985,37,518,0.8604651162790697,0.5893060295790671,0.10364145658263306,0.10364145658263306,0.22250859106529208,0.22250859106529208
bottom,lto-fat_opt-z_panic-unwind,fat,z,unwind,C@0.60,6004,5670,334,0.15356429047301798,0.0,42,880,357,0,2328,2985,36,518,0.8571428571428571,0.5886363636363636,0.10084033613445378,0.10084033613445378,0.22250859106529208,0.22250859106529208
bottom,lto-fat_opt-z_panic-unwind,fat,z,unwind,C@0.70,6004,5670,334,0.15356429047301798,0.0,42,880,357,0,2328,2985,36,518,0.8571428571428571,0.5886363636363636,0.10084033613445378,0.10084033613445378,0.22250859106529208,0.22250859106529208
bottom,lto-fat_opt-z_panic-unwind,fat,z,unwind,C@0.80,6004,5670,334,0.15356429047301798,0.0,40,882,357,0,2328,2985,35,519,0.875,0.5884353741496599,0.09803921568627451,0.09803921568627451,0.22293814432989692,0.22293814432989692
bottom,lto-fat_opt-z_panic-unwind,fat,z,unwind,C@0.90,6004,5670,334,0.15356429047301798,0.0,40,882,357,0,2328,2985,35,519,0.875,0.5884353741496599,0.09803921568627451,0.09803921568627451,0.22293814432989692,0.22293814432989692
bottom,lto-thin_opt-3_panic-abort,thin,3,abort,A@1,3968,3768,200,0.26638104838709675,0.0,26,1031,369,0,1617,1782,25,608,0.9615384615384616,0.5897187196896218,0.06775067750677506,0.06775067750677506,0.37600494743351887,0.37600494743351887
bottom,lto-thin_opt-3_panic-abort,thin,3,abort,A@2,3968,3768,200,0.26638104838709675,0.003276209677419355,13,1031,369,0,1617,1782,13,608,1.0,0.5897187196896218,0.036414565826330535,0.03523035230352303,0.37600494743351887,0.37600494743351887
bottom,lto-thin_opt-3_panic-abort,thin,3,abort,A@3,3968,3768,200,0.26638104838709675,0.004032258064516129,10,1031,369,0,1617,1782,10,608,1.0,0.5897187196896218,0.02824858757062147,0.02710027100271003,0.37600494743351887,0.37600494743351887
bottom,lto-thin_opt-3_panic-abort,thin,3,abort,A@4,3968,3768,200,0.26638104838709675,0.005040322580645161,6,1031,369,0,1617,1782,6,608,1.0,0.5897187196896218,0.017142857142857144,0.016260162601626018,0.37600494743351887,0.37600494743351887
bottom,lto-thin_opt-3_panic-abort,thin,3,abort,A@5,3968,3768,200,0.26638104838709675,0.005544354838709678,4,1031,369,0,1617,1782,4,608,1.0,0.5897187196896218,0.011494252873563218,0.01084010840108401,0.37600494743351887,0.37600494743351887
bottom,lto-thin_opt-3_panic-abort,thin,3,abort,A@6,3968,3768,200,0.26638104838709675,0.005544354838709678,4,1031,369,0,1617,1782,4,608,1.0,0.5897187196896218,0.011494252873563218,0.01084010840108401,0.37600494743351887,0.37600494743351887
bottom,lto-thin_opt-3_panic-abort,thin,3,abort,B@1,3968,3768,200,0.26638104838709675,0.0,36,1021,369,0,1617,1782,35,608,0.9722222222222222,0.5954946131243879,0.0948509485094851,0.0948509485094851,0.37600494743351887,0.37600494743351887
bottom,lto-thin_opt-3_panic-abort,thin,3,abort,B@2,3968,3768,200,0.26638104838709675,0.0045362903225806455,18,1021,369,0,1617,1782,18,608,1.0,0.5954946131243879,0.05113636363636364,0.04878048780487805,0.37600494743351887,0.37600494743351887
bottom,lto-thin_opt-3_panic-abort,thin,3,abort,B@3,3968,3768,200,0.26638104838709675,0.0057963709677419355,13,1021,369,0,1617,1782,13,608,1.0,0.5954946131243879,0.037463976945244955,0.03523035230352303,0.37600494743351887,0.37600494743351887
bottom,lto-thin_opt-3_panic-abort,thin,3,abort,B@4,3968,3768,200,0.26638104838709675,0.007056451612903226,8,1021,369,0,1617,1782,8,608,1.0,0.5954946131243879,0.023391812865497075,0.02168021680216802,0.37600494743351887,0.37600494743351887
bottom,lto-thin_opt-3_panic-abort,thin,3,abort,B@5,3968,3768,200,0.26638104838709675,0.0078125,5,1021,369,0,1617,1782,5,608,1.0,0.5954946131243879,0.014749262536873156,0.013550135501355014,0.37600494743351887,0.37600494743351887
bottom,lto-thin_opt-3_panic-abort,thin,3,abort,B@6,3968,3768,200,0.26638104838709675,0.0078125,5,1021,369,0,1617,1782,5,608,1.0,0.5954946131243879,0.014749262536873156,0.013550135501355014,0.37600494743351887,0.37600494743351887
bottom,lto-thin_opt-3_panic-abort,thin,3,abort,C@0.10,3968,3768,200,0.26638104838709675,0.0,48,1009,369,0,1617,1782,47,608,0.9791666666666666,0.6025768087215064,0.12737127371273713,0.12737127371273713,0.37600494743351887,0.37600494743351887
bottom,lto-thin_opt-3_panic-abort,thin,3,abort,C@0.20,3968,3768,200,0.26638104838709675,0.0,48,1009,369,0,1617,1782,47,608,0.9791666666666666,0.6025768087215064,0.12737127371273713,0.12737127371273713,0.37600494743351887,0.37600494743351887
bottom,lto-thin_opt-3_panic-abort,thin,3,abort,C@0.30,3968,3768,200,0.26638104838709675,0.0,47,1010,369,0,1617,1782,46,608,0.9787234042553191,0.601980198019802,0.12466124661246612,0.12466124661246612,0.37600494743351887,0.37600494743351887
bottom,lto-thin_opt-3_panic-abort,thin,3,abort,C@0.40,3968,3768,200,0.26638104838709675,0.0,43,1014,369,0,1617,1782,42,608,0.9767441860465116,0.5996055226824457,0.11382113821138211,0.11382113821138211,0.37600494743351887,0.37600494743351887
bottom,lto-thin_opt-3_panic-abort,thin,3,abort,C@0.50,3968,3768,200,0.26638104838709675,0.0,40,1017,369,0,1617,1782,39,608,0.975,0.5978367748279253,0.10569105691056911,0.10569105691056911,0.37600494743351887,0.37600494743351887
bottom,lto-thin_opt-3_panic-abort,thin,3,abort,C@0.60,3968,3768,200,0.26638104838709675,0.0,33,1024,369,0,1617,1782,32,608,0.9696969696969697,0.59375,0.08672086720867209,0.08672086720867209,0.37600494743351887,0.37600494743351887
bottom,lto-thin_opt-3_panic-abort,thin,3,abort,C@0.70,3968,3768,200,0.26638104838709675,0.0,29,1028,369,0,1617,1782,28,608,0.9655172413793104,0.5914396887159533,0.07588075880758807,0.07588075880758807,0.37600494743351887,0.37600494743351887
bottom,lto-thin_opt-3_panic-abort,thin,3,abort,C@0.80,3968,3768,200,0.26638104838709675,0.0,27,1030,369,0,1617,1782,26,608,0.9629629629629629,0.5902912621359223,0.07046070460704607,0.07046070460704607,0.37600494743351887,0.37600494743351887
bottom,lto-thin_opt-3_panic-abort,thin,3,abort,C@0.90,3968,3768,200,0.26638104838709675,0.0,26,1031,369,0,1617,1782,25,608,0.9615384615384616,0.5897187196896218,0.06775067750677506,0.06775067750677506,0.37600494743351887,0.37600494743351887
bottom,lto-thin_opt-3_panic-unwind,thin,3,unwind,A@1,4678,4470,208,0.2274476271911073,0.0,33,1031,367,0,1703,2400,31,627,0.9393939393939394,0.6081474296799224,0.08446866485013624,0.08446866485013624,0.36817381092190254,0.36817381092190254
bottom,lto-thin_opt-3_panic-unwind,thin,3,unwind,A@2,4678,4470,208,0.2274476271911073,0.003847798204360838,15,1031,367,0,1703,2400,15,627,1.0,0.6081474296799224,0.042735042735042736,0.04087193460490463,0.3683901292596945,0.36817381092190254
bottom,lto-thin_opt-3_panic-unwind,thin,3,unwind,A@3,4678,4470,208,0.2274476271911073,0.004489097905087645,12,1031,367,0,1703,2400,12,627,1.0,0.6081474296799224,0.034482758620689655,0.0326975476839237,0.3683901292596945,0.36817381092190254
bottom,lto-thin_opt-3_panic-unwind,thin,3,unwind,A@4,4678,4470,208,0.2274476271911073,0.0055579307396323215,7,1031,367,0,1703,2400,7,627,1.0,0.6081474296799224,0.02040816326530612,0.01907356948228883,0.3683901292596945,0.36817381092190254
bottom,lto-thin_opt-3_panic-unwind,thin,3,unwind,A@5,4678,4470,208,0.2274476271911073,0.005985463873450192,5,1031,367,0,1703,2400,5,627,1.0,0.6081474296799224,0.01466275659824047,0.013623978201634877,0.3683901292596945,0.36817381092190254
bottom,lto-thin_opt-3_panic-unwind,thin,3,unwind,A@6,4678,4470,208,0.2274476271911073,0.005985463873450192,5,1031,367,0,1703,2400,5,627,1.0,0.6081474296799224,0.01466275659824047,0.013623978201634877,0.3683901292596945,0.36817381092190254
bottom,lto-thin_opt-3_panic-unwind,thin,3,unwind,B@1,4678,4470,208,0.2274476271911073,0.0,42,1022,367,0,1703,2400,40,627,0.9523809523809523,0.6135029354207436,0.10899182561307902,0.10899182561307902,0.36817381092190254,0.36817381092190254
bottom,lto-thin_opt-3_panic-unwind,thin,3,unwind,B@2,4678,4470,208,0.2274476271911073,0.00470286447199658,20,1022,367,0,1703,2400,20,627,1.0,0.6135029354207436,0.05763688760806916,0.05449591280653951,0.3683901292596945,0.36817381092190254
bottom,lto-thin_opt-3_panic-unwind,thin,3,unwind,B@3,4678,4470,208,0.2274476271911073,0.005771697306541257,15,1022,367,0,1703,2400,15,627,1.0,0.6135029354207436,0.043859649122807015,0.04087193460490463,0.3683901292596945,0.36817381092190254
bottom,lto-thin_opt-3_panic-unwind,thin,3,unwind,B@4,4678,4470,208,0.2274476271911073,0.00705429670799487,9,1022,367,0,1703,2400,9,627,1.0,0.6135029354207436,0.026785714285714284,0.02452316076294278,0.3683901292596945,0.36817381092190254
bottom,lto-thin_opt-3_panic-unwind,thin,3,unwind,B@5,4678,4470,208,0.2274476271911073,0.007695596408721676,6,1022,367,0,1703,2400,6,627,1.0,0.6135029354207436,0.018018018018018018,0.01634877384196185,0.3683901292596945,0.36817381092190254
bottom,lto-thin_opt-3_panic-unwind,thin,3,unwind,B@6,4678,4470,208,0.2274476271911073,0.007695596408721676,6,1022,367,0,1703,2400,6,627,1.0,0.6135029354207436,0.018018018018018018,0.01634877384196185,0.3683901292596945,0.36817381092190254
bottom,lto-thin_opt-3_panic-unwind,thin,3,unwind,C@0.10,4678,4470,208,0.2274476271911073,0.0,49,1015,367,0,1703,2400,47,627,0.9591836734693877,0.6177339901477833,0.12806539509536785,0.12806539509536785,0.36817381092190254,0.36817381092190254
bottom,lto-thin_opt-3_panic-unwind,thin,3,unwind,C@0.20,4678,4470,208,0.2274476271911073,0.0,49,1015,367,0,1703,2400,47,627,0.9591836734693877,0.6177339901477833,0.12806539509536785,0.12806539509536785,0.36817381092190254,0.36817381092190254
bottom,lto-thin_opt-3_panic-unwind,thin,3,unwind,C@0.30,4678,4470,208,0.2274476271911073,0.0,49,1015,367,0,1703,2400,47,627,0.9591836734693877,0.6177339901477833,0.12806539509536785,0.12806539509536785,0.36817381092190254,0.36817381092190254
bottom,lto-thin_opt-3_panic-unwind,thin,3,unwind,C@0.40,4678,4470,208,0.2274476271911073,0.0,46,1018,367,0,1703,2400,44,627,0.9565217391304348,0.6159135559921415,0.11989100817438691,0.11989100817438691,0.36817381092190254,0.36817381092190254
bottom,lto-thin_opt-3_panic-unwind,thin,3,unwind,C@0.50,4678,4470,208,0.2274476271911073,0.0,45,1019,367,0,1703,2400,43,627,0.9555555555555556,0.6153091265947007,0.11716621253405994,0.11716621253405994,0.36817381092190254,0.36817381092190254
bottom,lto-thin_opt-3_panic-unwind,thin,3,unwind,C@0.60,4678,4470,208,0.2274476271911073,0.0,41,1023,367,0,1703,2400,39,627,0.9512195121951219,0.6129032258064516,0.10626702997275204,0.10626702997275204,0.36817381092190254,0.36817381092190254
bottom,lto-thin_opt-3_panic-unwind,thin,3,unwind,C@0.70,4678,4470,208,0.2274476271911073,0.0,37,1027,367,0,1703,2400,35,627,0.9459459459459459,0.6105160662122687,0.09536784741144415,0.09536784741144415,0.36817381092190254,0.36817381092190254
bottom,lto-thin_opt-3_panic-unwind,thin,3,unwind,C@0.80,4678,4470,208,0.2274476271911073,0.0,34,1030,367,0,1703,2400,32,627,0.9411764705882353,0.6087378640776699,0.08719346049046321,0.08719346049046321,0.36817381092190254,0.36817381092190254
bottom,lto-thin_opt-3_panic-unwind,thin,3,unwind,C@0.90,4678,4470,208,0.2274476271911073,0.0,33,1031,367,0,1703,2400,31,627,0.9393939393939394,0.6081474296799224,0.08446866485013624,0.08446866485013624,0.36817381092190254,0.36817381092190254
bottom,lto-thin_opt-z_panic-abort,thin,z,abort,A@1,10510,9929,581,0.1274024738344434,0.0,67,1272,727,0,4066,5136,53,772,0.7910447761194029,0.6069182389937107,0.07290233837689133,0.07290233837689133,0.18986719134284308,0.18986719134284308
bottom,lto-thin_opt-z_panic-abort,thin,z,abort,A@2,10510,9929,581,0.1274024738344434,0.002949571836346337,36,1272,727,0,4066,5136,32,772,0.8888888888888888,0.6069182389937107,0.0453257790368272,0.04401650618982118,0.1899138991389914,0.18986719134284308
bottom,lto-thin_opt-z_panic-abort,thin,z,abort,A@3,10510,9929,581,0.1274024738344434,0.004567078972407232,19,1272,727,0,4066,5136,18,772,0.9473684210526315,0.6069182389937107,0.02601156069364162,0.024759284731774415,0.1899138991389914,0.18986719134284308
bottom,lto-thin_opt-z_panic-abort,thin,z,abort,A@4,10510,9929,581,0.1274024738344434,0.005137963843958135,13,1272,727,0,4066,5136,12,772,0.9230769230769231,0.6069182389937107,0.01749271137026239,0.016506189821182942,0.1899138991389914,0.18986719134284308
bottom,lto-thin_opt-z_panic-abort,thin,z,abort,A@5,10510,9929,581,0.1274024738344434,0.005708848715509039,7,1272,727,0,4066,5136,6,772,0.8571428571428571,0.6069182389937107,0.008823529411764706,0.008253094910591471,0.1899138991389914,0.18986719134284308
bottom,lto-thin_opt-z_panic-abort,thin,z,abort,A@6,10510,9929,581,0.1274024738344434,0.005708848715509039,7,1272,727,0,4066,5136,6,772,0.8571428571428571,0.6069182389937107,0.008823529411764706,0.008253094910591471,0.1899138991389914,0.18986719134284308
bottom,lto-thin_opt-z_panic-abort,thin,z,abort,B@1,10510,9929,581,0.1274024738344434,0.0,67,1272,727,0,4066,5136,53,772,0.7910447761194029,0.6069182389937107,0.07290233837689133,0.07290233837689133,0.18986719134284308,0.18986719134284308
bottom,lto-thin_opt-z_panic-abort,thin,z,abort,B@2,10510,9929,581,0.1274024738344434,0.002949571836346337,36,1272,727,0,4066,5136,32,772,0.8888888888888888,0.6069182389937107,0.0453257790368272,0.04401650618982118,0.1899138991389914,0.18986719134284308
bottom,lto-thin_opt-z_panic-abort,thin,z,abort,B@3,10510,9929,581,0.1274024738344434,0.004567078972407232,19,1272,727,0,4066,5136,18,772,0.9473684210526315,0.6069182389937107,0.02601156069364162,0.024759284731774415,0.1899138991389914,0.18986719134284308
bottom,lto-thin_opt-z_panic-abort,thin,z,abort,B@4,10510,9929,581,0.1274024738344434,0.005137963843958135,13,1272,727,0,4066,5136,12,772,0.9230769230769231,0.6069182389937107,0.01749271137026239,0.016506189821182942,0.1899138991389914,0.18986719134284308
bottom,lto-thin_opt-z_panic-abort,thin,z,abort,B@5,10510,9929,581,0.1274024738344434,0.005708848715509039,7,1272,727,0,4066,5136,6,772,0.8571428571428571,0.6069182389937107,0.008823529411764706,0.008253094910591471,0.1899138991389914,0.18986719134284308
bottom,lto-thin_opt-z_panic-abort,thin,z,abort,B@6,10510,9929,581,0.1274024738344434,0.005708848715509039,7,1272,727,0,4066,5136,6,772,0.8571428571428571,0.6069182389937107,0.008823529411764706,0.008253094910591471,0.1899138991389914,0.18986719134284308
bottom,lto-thin_opt-z_panic-abort,thin,z,abort,C@0.10,10510,9929,581,0.1274024738344434,0.0,68,1271,727,0,4066,5136,54,772,0.7941176470588235,0.6073957513768686,0.07427785419532325,0.07427785419532325,0.18986719134284308,0.18986719134284308
bottom,lto-thin_opt-z_panic-abort,thin,z,abort,C@0.20,10510,9929,581,0.1274024738344434,0.0,68,1271,727,0,4066,5136,54,772,0.7941176470588235,0.6073957513768686,0.07427785419532325,0.07427785419532325,0.18986719134284308,0.18986719134284308
bottom,lto-thin_opt-z_panic-abort,thin,z,abort,C@0.30,10510,9929,581,0.1274024738344434,0.0,68,1271,727,0,4066,5136,54,772,0.7941176470588235,0.6073957513768686,0.07427785419532325,0.07427785419532325,0.18986719134284308,0.18986719134284308
bottom,lto-thin_opt-z_panic-abort,thin,z,abort,C@0.40,10510,9929,581,0.1274024738344434,0.0,68,1271,727,0,4066,5136,54,772,0.7941176470588235,0.6073957513768686,0.07427785419532325,0.07427785419532325,0.18986719134284308,0.18986719134284308
bottom,lto-thin_opt-z_panic-abort,thin,z,abort,C@0.50,10510,9929,581,0.1274024738344434,0.0,68,1271,727,0,4066,5136,54,772,0.7941176470588235,0.6073957513768686,0.07427785419532325,0.07427785419532325,0.18986719134284308,0.18986719134284308
bottom,lto-thin_opt-z_panic-abort,thin,z,abort,C@0.60,10510,9929,581,0.1274024738344434,0.0,68,1271,727,0,4066,5136,54,772,0.7941176470588235,0.6073957513768686,0.07427785419532325,0.07427785419532325,0.18986719134284308,0.18986719134284308
bottom,lto-thin_opt-z_panic-abort,thin,z,abort,C@0.70,10510,9929,581,0.1274024738344434,0.0,68,1271,727,0,4066,5136,54,772,0.7941176470588235,0.6073957513768686,0.07427785419532325,0.07427785419532325,0.18986719134284308,0.18986719134284308
bottom,lto-thin_opt-z_panic-abort,thin,z,abort,C@0.80,10510,9929,581,0.1274024738344434,0.0,67,1272,727,0,4066,5136,53,772,0.7910447761194029,0.6069182389937107,0.07290233837689133,0.07290233837689133,0.18986719134284308,0.18986719134284308
bottom,lto-thin_opt-z_panic-abort,thin,z,abort,C@0.90,10510,9929,581,0.1274024738344434,0.0,67,1272,727,0,4066,5136,53,772,0.7910447761194029,0.6069182389937107,0.07290233837689133,0.07290233837689133,0.18986719134284308,0.18986719134284308
bottom,lto-thin_opt-z_panic-unwind,thin,z,unwind,A@1,10964,10378,586,0.12367748996716527,0.0,67,1289,728,0,4114,5536,53,773,0.7910447761194029,0.5996896819239721,0.07280219780219781,0.07280219780219781,0.18789499270782692,0.18789499270782692
bottom,lto-thin_opt-z_panic-unwind,thin,z,unwind,A@2,10964,10378,586,0.12367748996716527,0.0028274352426121852,36,1289,728,0,4114,5536,32,773,0.8888888888888888,0.5996896819239721,0.04526166902404526,0.04395604395604396,0.18794067590566496,0.18789499270782692
bottom,lto-thin_opt-z_panic-unwind,thin,z,unwind,A@3,10964,10378,586,0.12367748996716527,0.0042867566581539585,20,1289,728,0,4114,5536,19,773,0.95,0.5996896819239721,0.027377521613832854,0.0260989010989011,0.18794067590566496,0.18789499270782692
